Game ID,Puzzle Date,Word,Group Name,Group Level,Starting Row,Starting Column
28,2023-07-09,GIF,FILE EXTENSIONS,1,3,4
28,2023-07-09,PDF,FILE EXTENSIONS,1,4,1
28,2023-07-09,OSTRICH,FLIGHTLESS BIRDS,2,4,2
28,2023-07-09,BASHFUL,SEVEN DWARFS,0,4,3
28,2023-07-09,PINEAPPLE,TROPICAL FRUITS,3,4,4
29,2023-07-10,SKATE,FISH,2,1,1
29,2023-07-10,ADD,ARITHMETIC OPERATIONS,1,1,2
29,2023-07-10,COPY,___ CAT,3,1,3
29,2023-07-10,FLY,WINGED INSECTS,0,1,4
29,2023-07-10,ALLEY,___ CAT,3,2,1
29,2023-07-10,TANG,FISH,2,2,2
29,2023-07-10,MOTH,WINGED INSECTS,0,2,3
29,2023-07-10,COOL,___ CAT,3,2,4
29,2023-07-10,DIVIDE,ARITHMETIC OPERATIONS,1,3,1
29,2023-07-10,SOLE,FISH,2,3,2
29,2023-07-10,LAP,___ CAT,3,3,3
29,2023-07-10,SUBTRACT,ARITHMETIC OPERATIONS,1,3,4
29,2023-07-10,TETRA,FISH,2,4,1
29,2023-07-10,GNAT,WINGED INSECTS,0,4,2
29,2023-07-10,MULTIPLY,ARITHMETIC OPERATIONS,1,4,3
29,2023-07-10,WASP,WINGED INSECTS,0,4,4
30,2023-07-11,SPIRAL,PASTA SHAPES,1,1,1
30,2023-07-11,HIP,JOINTS,2,1,2
30,2023-07-11,MOTHER,MOVIES WITH “!”,3,1,3
30,2023-07-11,RAVEN,NFL PLAYERS,0,1,4
30,2023-07-11,ELBOW,PASTA SHAPES,1,2,1
30,2023-07-11,AIRPLANE,MOVIES WITH “!”,3,2,2
30,2023-07-11,KNEE,JOINTS,2,2,3
30,2023-07-11,SHELL,PASTA SHAPES,1,2,4
30,2023-07-11,COWBOY,NFL PLAYERS,0,3,1
30,2023-07-11,SHOULDER,JOINTS,2,3,2
30,2023-07-11,OKLAHOMA,MOVIES WITH “!”,3,3,3
30,2023-07-11,BOWTIE,PASTA SHAPES,1,3,4
30,2023-07-11,THEM,MOVIES WITH “!”,3,4,1
30,2023-07-11,PACKER,NFL PLAYERS,0,4,2
30,2023-07-11,WRIST,JOINTS,2,4,3
30,2023-07-11,BRONCO,NFL PLAYERS,0,4,4
31,2023-07-12,PAD,WORDS WITH “i”,2,1,1
31,2023-07-12,LIMA,WORDS WITH TWO PRONUNCIATIONS,3,1,2
31,2023-07-12,CONE,3-D SHAPES,1,1,3
31,2023-07-12,TOMATO,VEGETABLES THAT ARE ALSO FRUITS,0,1,4
31,2023-07-12,POLISH,WORDS WITH TWO PRONUNCIATIONS,3,2,1
31,2023-07-12,PEPPER,VEGETABLES THAT ARE ALSO FRUITS,0,2,2
31,2023-07-12,PHONE,WORDS WITH “i”,2,2,3
31,2023-07-12,PYRAMID,3-D SHAPES,1,2,4
31,2023-07-12,CUBE,3-D SHAPES,1,3,1
31,2023-07-12,MOBILE,WORDS WITH TWO PRONUNCIATIONS,3,3,2
31,2023-07-12,JOB,WORDS WITH TWO PRONUNCIATIONS,3,3,3
31,2023-07-12,CUCUMBER,VEGETABLES THAT ARE ALSO FRUITS,0,3,4
31,2023-07-12,EGGPLANT,VEGETABLES THAT ARE ALSO FRUITS,0,4,1
31,2023-07-12,MAC,WORDS WITH “i”,2,4,2
31,2023-07-12,SPHERE,3-D SHAPES,1,4,3
31,2023-07-12,POD,WORDS WITH “i”,2,4,4
32,2023-07-13,SOLE,SHOE PARTS,0,1,1
32,2023-07-13,TROUBLE,BOARD GAMES,1,1,2
32,2023-07-13,HUNT,FICTIONAL SPIES,2,1,3
32,2023-07-13,CEMENT,RUBBER ___,3,1,4
32,2023-07-13,SMART,FICTIONAL SPIES,2,2,1
32,2023-07-13,TONGUE,SHOE PARTS,0,2,2
32,2023-07-13,SOUL,RUBBER ___,3,2,3
32,2023-07-13,BOND,FICTIONAL SPIES,2,2,4
32,2023-07-13,LACE,SHOE PARTS,0,3,1
32,2023-07-13,BAND,RUBBER ___,3,3,2
32,2023-07-13,SORRY,BOARD GAMES,1,3,3
32,2023-07-13,RYAN,FICTIONAL SPIES,2,3,4
32,2023-07-13,CLUE,BOARD GAMES,1,4,1
32,2023-07-13,HEEL,SHOE PARTS,0,4,2
32,2023-07-13,DUCKIE,RUBBER ___,3,4,3
32,2023-07-13,RISK,BOARD GAMES,1,4,4
33,2023-07-14,TUG,BOATS,0,1,1
33,2023-07-14,CHUCK,NICKNAMES THAT ARE VERBS,3,1,2
33,2023-07-14,JUNK,BOATS,0,1,3
33,2023-07-14,CLUB,SANDWICHES,1,1,4
33,2023-07-14,SHANK,CUTS OF BEEF,2,2,1
33,2023-07-14,ROB,NICKNAMES THAT ARE VERBS,3,2,2
33,2023-07-14,SUB,SANDWICHES,1,2,3
33,2023-07-14,FLANK,CUTS OF BEEF,2,2,4
33,2023-07-14,CUBAN,SANDWICHES,1,3,1
33,2023-07-14,FERRY,BOATS,0,3,2
33,2023-07-14,LOIN,CUTS OF BEEF,2,3,3
33,2023-07-14,SUE,NICKNAMES THAT ARE VERBS,3,3,4
33,2023-07-14,JOSH,NICKNAMES THAT ARE VERBS,3,4,1
33,2023-07-14,ROUND,CUTS OF BEEF,2,4,2
33,2023-07-14,MELT,SANDWICHES,1,4,3
33,2023-07-14,YACHT,BOATS,0,4,4
34,2023-07-15,ROCK,ROCK PAPER SCISSORS,2,1,1
34,2023-07-15,FUNK,MUSIC GENRES,1,1,2
34,2023-07-15,BUCK,MALE ANIMALS,3,1,3
34,2023-07-15,BOUQUET,PLEASANT SMELLS,0,1,4
34,2023-07-15,SHOOT,ROCK PAPER SCISSORS,2,2,1
34,2023-07-15,BULL,MALE ANIMALS,3,2,2
34,2023-07-15,COUNTRY,MUSIC GENRES,1,2,3
34,2023-07-15,JACK,MALE ANIMALS,3,2,4
34,2023-07-15,SOUL,MUSIC GENRES,1,3,1
34,2023-07-15,SCENT,PLEASANT SMELLS,0,3,2
34,2023-07-15,SCISSORS,ROCK PAPER SCISSORS,2,3,3
34,2023-07-15,BOAR,MALE ANIMALS,3,3,4
34,2023-07-15,FRAGRANCE,PLEASANT SMELLS,0,4,1
34,2023-07-15,PAPER,ROCK PAPER SCISSORS,2,4,2
34,2023-07-15,BLUES,MUSIC GENRES,1,4,3
34,2023-07-15,AROMA,PLEASANT SMELLS,0,4,4
35,2023-07-16,NICKEL,U.S. COINS,0,1,1
35,2023-07-16,HALF,___ AND ___,3,1,2
35,2023-07-16,HORSESHOE,LUCKY CHARMS MARSHMALLOWS,2,1,3
35,2023-07-16,TIN,METAL ELEMENTS,1,1,4
35,2023-07-16,RAINBOW,LUCKY CHARMS MARSHMALLOWS,2,2,1
35,2023-07-16,QUARTER,U.S. COINS,0,2,2
35,2023-07-16,NECK,___ AND ___,3,2,3
35,2023-07-16,LEAD,METAL ELEMENTS,1,2,4
35,2023-07-16,PENNY,U.S. COINS,0,3,1
35,2023-07-16,CLOVER,LUCKY CHARMS MARSHMALLOWS,2,3,2
35,2023-07-16,IRON,METAL ELEMENTS,1,3,3
35,2023-07-16,SO,___ AND ___,3,3,4
35,2023-07-16,ZINC,METAL ELEMENTS,1,4,1
35,2023-07-16,AGAIN,___ AND ___,3,4,2
35,2023-07-16,DIME,U.S. COINS,0,4,3
35,2023-07-16,MOON,LUCKY CHARMS MARSHMALLOWS,2,4,4
36,2023-07-17,EYE,NAKED ___,3,1,1
36,2023-07-17,MARS,CHOCOLATE BARS,1,1,2
36,2023-07-17,PAPER,SLANG FOR MONEY,2,1,3
36,2023-07-17,TRUTH,NAKED ___,3,1,4
36,2023-07-17,WOMBAT,MARSUPIALS,0,2,1
36,2023-07-17,GUN,NAKED ___,3,2,2
36,2023-07-17,MOLE RAT,NAKED ___,3,2,3
36,2023-07-17,CHUNKY,CHOCOLATE BARS,1,2,4
36,2023-07-17,CHEDDAR,SLANG FOR MONEY,2,3,1
36,2023-07-17,CRUNCH,CHOCOLATE BARS,1,3,2
36,2023-07-17,KANGAROO,MARSUPIALS,0,3,3
36,2023-07-17,DOUGH,SLANG FOR MONEY,2,3,4
36,2023-07-17,KOALA,MARSUPIALS,0,4,1
36,2023-07-17,STACKS,SLANG FOR MONEY,2,4,2
36,2023-07-17,MOUNDS,CHOCOLATE BARS,1,4,3
36,2023-07-17,WALLABY,MARSUPIALS,0,4,4
37,2023-07-18,SPOKE,BIKE PARTS,1,1,1
37,2023-07-18,MOVE,SYNONYMS FOR SELL,2,1,2
37,2023-07-18,CUB,COUNTRIES WHEN “A” IS ADDED,3,1,3
37,2023-07-18,SEAL,MARINE MAMMALS,0,1,4
37,2023-07-18,HAWK,SYNONYMS FOR SELL,2,2,1
37,2023-07-18,CHAIN,BIKE PARTS,1,2,2
37,2023-07-18,DOLPHIN,MARINE MAMMALS,0,2,3
37,2023-07-18,CHIN,COUNTRIES WHEN “A” IS ADDED,3,2,4
37,2023-07-18,SADDLE,BIKE PARTS,1,3,1
37,2023-07-18,PEDDLE,SYNONYMS FOR SELL,2,3,2
37,2023-07-18,MALT,COUNTRIES WHEN “A” IS ADDED,3,3,3
37,2023-07-18,OTTER,MARINE MAMMALS,0,3,4
37,2023-07-18,MANATEE,MARINE MAMMALS,0,4,1
37,2023-07-18,BRAKE,BIKE PARTS,1,4,2
37,2023-07-18,VEND,SYNONYMS FOR SELL,2,4,3
37,2023-07-18,TONG,COUNTRIES WHEN “A” IS ADDED,3,4,4
38,2023-07-19,MOUNTAIN,LAND FORMATIONS,1,1,1
38,2023-07-19,ELM,STREETS ON SCREEN,3,1,2
38,2023-07-19,ONION,BAGEL FLAVORS,2,1,3
38,2023-07-19,JUMP,STREETS ON SCREEN,3,1,4
38,2023-07-19,PLAIN,BAGEL FLAVORS,2,2,1
38,2023-07-19,VALLEY,LAND FORMATIONS,1,2,2
38,2023-07-19,OAK,TREES,0,2,3
38,2023-07-19,POPPY,BAGEL FLAVORS,2,2,4
38,2023-07-19,POPLAR,TREES,0,3,1
38,2023-07-19,SESAME,STREETS ON SCREEN,3,3,2
38,2023-07-19,CANYON,LAND FORMATIONS,1,3,3
38,2023-07-19,FEAR,STREETS ON SCREEN,3,3,4
38,2023-07-19,PLATEAU,LAND FORMATIONS,1,4,1
38,2023-07-19,ASH,TREES,0,4,2
38,2023-07-19,EVERYTHING,BAGEL FLAVORS,2,4,3
38,2023-07-19,CEDAR,TREES,0,4,4
39,2023-07-20,PEPPER,DR. ___,3,1,1
39,2023-07-20,MOLE,UNITS OF MEASURE,2,1,2
39,2023-07-20,WATCH,TIMEKEEPING DEVICES,0,1,3
39,2023-07-20,BOB,HAIRSTYLES,1,1,4
39,2023-07-20,SECOND,UNITS OF MEASURE,2,2,1
39,2023-07-20,EVIL,DR. ___,3,2,2
39,2023-07-20,CROP,HAIRSTYLES,1,2,3
39,2023-07-20,CLOCK,TIMEKEEPING DEVICES,0,2,4
39,2023-07-20,NO,DR. ___,3,3,1
39,2023-07-20,NEWTON,UNITS OF MEASURE,2,3,2
39,2023-07-20,SUNDIAL,TIMEKEEPING DEVICES,0,3,3
39,2023-07-20,PIXIE,HAIRSTYLES,1,3,4
39,2023-07-20,HERTZ,UNITS OF MEASURE,2,4,1
39,2023-07-20,HOURGLASS,TIMEKEEPING DEVICES,0,4,2
39,2023-07-20,SHAG,HAIRSTYLES,1,4,3
39,2023-07-20,J,DR. ___,3,4,4
40,2023-07-21,AVIATOR,SUNGLASSES,2,1,1
40,2023-07-21,FLUTE,WOODWINDS,0,1,2
40,2023-07-21,MONK,SEALS,3,1,3
40,2023-07-21,LID,COVERINGS,1,1,4
40,2023-07-21,HARBOR,SEALS,3,2,1
40,2023-07-21,HARP,SEALS,3,2,2
40,2023-07-21,CLARINET,WOODWINDS,0,2,3
40,2023-07-21,CAT EYE,SUNGLASSES,2,2,4
40,2023-07-21,TOP,COVERINGS,1,3,1
40,2023-07-21,HOODED,SEALS,3,3,2
40,2023-07-21,BASSOON,WOODWINDS,0,3,3
40,2023-07-21,COVER,COVERINGS,1,3,4
40,2023-07-21,OBOE,WOODWINDS,0,4,1
40,2023-07-21,WAYFARER,SUNGLASSES,2,4,2
40,2023-07-21,CAP,COVERINGS,1,4,3
40,2023-07-21,WRAPAROUND,SUNGLASSES,2,4,4
41,2023-07-22,FIJI,BOTTLED WATER BRANDS,0,1,1
41,2023-07-22,MUD,SLANG FOR COFFEE,1,1,2
41,2023-07-22,POP,CEREAL MASCOTS,3,1,3
41,2023-07-22,PALAU,ISLAND COUNTRIES,2,1,4
41,2023-07-22,JOE,SLANG FOR COFFEE,1,2,1
41,2023-07-22,SAM,CEREAL MASCOTS,3,2,2
41,2023-07-22,JAPAN,ISLAND COUNTRIES,2,2,3
41,2023-07-22,BREW,SLANG FOR COFFEE,1,2,4
41,2023-07-22,CUBA,ISLAND COUNTRIES,2,3,1
41,2023-07-22,VOSS,BOTTLED WATER BRANDS,0,3,2
41,2023-07-22,TONY,CEREAL MASCOTS,3,3,3
41,2023-07-22,JAVA,SLANG FOR COFFEE,1,3,4
41,2023-07-22,DASANI,BOTTLED WATER BRANDS,0,4,1
41,2023-07-22,MALTA,ISLAND COUNTRIES,2,4,2
41,2023-07-22,EVIAN,BOTTLED WATER BRANDS,0,4,3
41,2023-07-22,LUCKY,CEREAL MASCOTS,3,4,4
42,2023-07-23,DASH,RUN QUICKLY,2,1,1
42,2023-07-23,MASK,SCUBA GEAR,0,1,2
42,2023-07-23,JUNGLE,___ CAT,3,1,3
42,2023-07-23,PERIOD,PUNCTUATION MARKS,1,1,4
42,2023-07-23,HOUSE,___ CAT,3,2,1
42,2023-07-23,HYPHEN,PUNCTUATION MARKS,1,2,2
42,2023-07-23,SNORKEL,SCUBA GEAR,0,2,3
42,2023-07-23,BOLT,RUN QUICKLY,2,2,4
42,2023-07-23,FAT,___ CAT,3,3,1
42,2023-07-23,TANK,SCUBA GEAR,0,3,2
42,2023-07-23,COLON,PUNCTUATION MARKS,1,3,3
42,2023-07-23,RACE,RUN QUICKLY,2,3,4
42,2023-07-23,FINS,SCUBA GEAR,0,4,1
42,2023-07-23,SPRINT,RUN QUICKLY,2,4,2
42,2023-07-23,DOJA,___ CAT,3,4,3
42,2023-07-23,COMMA,PUNCTUATION MARKS,1,4,4
43,2023-07-24,CANARY,THINGS THAT ARE YELLOW,1,1,1
43,2023-07-24,IRATE,SYNONYMS FOR ANGRY,0,1,2
43,2023-07-24,LOST,___ BOYS,3,1,3
43,2023-07-24,SCHOOL BUS,THINGS THAT ARE YELLOW,1,1,4
43,2023-07-24,BEACH,___ BOYS,3,2,1
43,2023-07-24,GULL,MARINE BIRDS,2,2,2
43,2023-07-24,FURIOUS,SYNONYMS FOR ANGRY,0,2,3
43,2023-07-24,BOOBY,MARINE BIRDS,2,2,4
43,2023-07-24,BANANA,THINGS THAT ARE YELLOW,1,3,1
43,2023-07-24,BEASTIE,___ BOYS,3,3,2
43,2023-07-24,SUNFLOWER,THINGS THAT ARE YELLOW,1,3,3
43,2023-07-24,LIVID,SYNONYMS FOR ANGRY,0,3,4
43,2023-07-24,HARDY,___ BOYS,3,4,1
43,2023-07-24,PELICAN,MARINE BIRDS,2,4,2
43,2023-07-24,INCENSED,SYNONYMS FOR ANGRY,0,4,3
43,2023-07-24,PUFFIN,MARINE BIRDS,2,4,4
44,2023-07-25,SOLID,STATES OF MATTER,0,1,1
44,2023-07-25,PASTE,EDIT MENU COMMANDS,1,1,2
44,2023-07-25,SLATE,ANAGRAMS,3,1,3
44,2023-07-25,TRASH,DEFEAT BADLY,2,1,4
44,2023-07-25,TESLA,ANAGRAMS,3,2,1
44,2023-07-25,CUT,EDIT MENU COMMANDS,1,2,2
44,2023-07-25,PLASMA,STATES OF MATTER,0,2,3
44,2023-07-25,CRUSH,DEFEAT BADLY,2,2,4
44,2023-07-25,GAS,STATES OF MATTER,0,3,1
44,2023-07-25,SHELLAC,DEFEAT BADLY,2,3,2
44,2023-07-25,STALE,ANAGRAMS,3,3,3
44,2023-07-25,UNDO,EDIT MENU COMMANDS,1,3,4
44,2023-07-25,COPY,EDIT MENU COMMANDS,1,4,1
44,2023-07-25,LIQUID,STATES OF MATTER,0,4,2
44,2023-07-25,ROUT,DEFEAT BADLY,2,4,3
44,2023-07-25,LEAST,ANAGRAMS,3,4,4
45,2023-07-26,PLANE,MODES OF TRANSPORTATION,0,1,1
45,2023-07-26,SUN,NBA PLAYERS,1,1,2
45,2023-07-26,DAY,BAND NAMES MINUS COLORS,3,1,3
45,2023-07-26,THUNDER,NBA PLAYERS,1,1,4
45,2023-07-26,SONIC,FAST FOOD CHAINS,2,2,1
45,2023-07-26,BOAT,MODES OF TRANSPORTATION,0,2,2
45,2023-07-26,STRIPES,BAND NAMES MINUS COLORS,3,2,3
45,2023-07-26,CHECKERS,FAST FOOD CHAINS,2,2,4
45,2023-07-26,CAR,MODES OF TRANSPORTATION,0,3,1
45,2023-07-26,SUBWAY,FAST FOOD CHAINS,2,3,2
45,2023-07-26,FLOYD,BAND NAMES MINUS COLORS,3,3,3
45,2023-07-26,TRAIN,MODES OF TRANSPORTATION,0,3,4
45,2023-07-26,OUTBACK,FAST FOOD CHAINS,2,4,1
45,2023-07-26,KING,NBA PLAYERS,1,4,2
45,2023-07-26,SABBATH,BAND NAMES MINUS COLORS,3,4,3
45,2023-07-26,MAGIC,NBA PLAYERS,1,4,4
46,2023-07-27,HURRICANE,COCKTAILS,3,1,1
46,2023-07-27,CYCLONE,STORMS,2,1,2
46,2023-07-27,CHICAGO,MOVIE TITLE CITIES,0,1,3
46,2023-07-27,W,FASHION MAGAZINES,1,1,4
46,2023-07-27,MANHATTAN,COCKTAILS,3,2,1
46,2023-07-27,GLAMOUR,FASHION MAGAZINES,1,2,2
46,2023-07-27,TORNADO,STORMS,2,2,3
46,2023-07-27,PHILADELPHIA,MOVIE TITLE CITIES,0,2,4
46,2023-07-27,COSMOPOLITAN,COCKTAILS,3,3,1
46,2023-07-27,SQUALL,STORMS,2,3,2
46,2023-07-27,ALLURE,FASHION MAGAZINES,1,3,3
46,2023-07-27,SCREWDRIVER,COCKTAILS,3,3,4
46,2023-07-27,RIO,MOVIE TITLE CITIES,0,4,1
46,2023-07-27,BLIZZARD,STORMS,2,4,2
46,2023-07-27,MUNICH,MOVIE TITLE CITIES,0,4,3
46,2023-07-27,ELLE,FASHION MAGAZINES,1,4,4
47,2023-07-28,TREE,YOGA POSES,2,1,1
47,2023-07-28,GECKO,LIZARDS,1,1,2
47,2023-07-28,FOREST,BIOMES,0,1,3
47,2023-07-28,GO,DANCES WHEN DOUBLED,3,1,4
47,2023-07-28,MONITOR,LIZARDS,1,2,1
47,2023-07-28,DESERT,BIOMES,0,2,2
47,2023-07-28,LOTUS,YOGA POSES,2,2,3
47,2023-07-28,CAN,DANCES WHEN DOUBLED,3,2,4
47,2023-07-28,IGUANA,LIZARDS,1,3,1
47,2023-07-28,CHA,DANCES WHEN DOUBLED,3,3,2
47,2023-07-28,TUNDRA,BIOMES,0,3,3
47,2023-07-28,COBRA,YOGA POSES,2,3,4
47,2023-07-28,GRASSLAND,BIOMES,0,4,1
47,2023-07-28,WARRIOR,YOGA POSES,2,4,2
47,2023-07-28,NAE,DANCES WHEN DOUBLED,3,4,3
47,2023-07-28,CHAMELEON,LIZARDS,1,4,4
48,2023-07-29,RIB,SYNONYMS FOR BOTHER,2,1,1
48,2023-07-29,SPECTER,APPARITIONS,1,1,2
48,2023-07-29,TWEED,FABRICS,0,1,3
48,2023-07-29,SCAR,DISNEY CHARACTERS,3,1,4
48,2023-07-29,SPIRIT,APPARITIONS,1,2,1
48,2023-07-29,BEAST,DISNEY CHARACTERS,3,2,2
48,2023-07-29,NEEDLE,SYNONYMS FOR BOTHER,2,2,3
48,2023-07-29,LINEN,FABRICS,0,2,4
48,2023-07-29,STITCH,DISNEY CHARACTERS,3,3,1
48,2023-07-29,POKE,SYNONYMS FOR BOTHER,2,3,2
48,2023-07-29,DENIM,FABRICS,0,3,3
48,2023-07-29,GENIE,DISNEY CHARACTERS,3,3,4
48,2023-07-29,CORDUROY,FABRICS,0,4,1
48,2023-07-29,GHOST,APPARITIONS,1,4,2
48,2023-07-29,TEASE,SYNONYMS FOR BOTHER,2,4,3
48,2023-07-29,PHANTOM,APPARITIONS,1,4,4
49,2023-07-30,DAISY,DISNEY DUCKS,2,1,1
49,2023-07-30,AUNT,RELATIVES,0,1,2
49,2023-07-30,ALARM,___ CLOCK,3,1,3
49,2023-07-30,QUIRKY,SYNONYMS FOR OFFBEAT,1,1,4
49,2023-07-30,SCROOGE,DISNEY DUCKS,2,2,1
49,2023-07-30,GRANDFATHER,___ CLOCK,3,2,2
49,2023-07-30,KOOKY,SYNONYMS FOR OFFBEAT,1,2,3
49,2023-07-30,BIOLOGICAL,___ CLOCK,3,2,4
49,2023-07-30,NEPHEW,RELATIVES,0,3,1
49,2023-07-30,DAFFY,SYNONYMS FOR OFFBEAT,1,3,2
49,2023-07-30,CUCKOO,___ CLOCK,3,3,3
49,2023-07-30,MOTHER,RELATIVES,0,3,4
49,2023-07-30,DEWEY,DISNEY DUCKS,2,4,1
49,2023-07-30,WACKY,SYNONYMS FOR OFFBEAT,1,4,2
49,2023-07-30,COUSIN,RELATIVES,0,4,3
49,2023-07-30,DONALD,DISNEY DUCKS,2,4,4
50,2023-07-31,OIL,TYPES OF PAINT,1,1,1
50,2023-07-31,FOOT,UNITS OF LENGTH,0,1,2
50,2023-07-31,SAMOSA,DEEP-FRIED FOOD,2,1,3
50,2023-07-31,DIM,STARTS OF U.S. COINS,3,1,4
50,2023-07-31,QUART,STARTS OF U.S. COINS,3,2,1
50,2023-07-31,KATSU,DEEP-FRIED FOOD,2,2,2
50,2023-07-31,MILE,UNITS OF LENGTH,0,2,3
50,2023-07-31,WATERCOLOR,TYPES OF PAINT,1,2,4
50,2023-07-31,PEN,STARTS OF U.S. COINS,3,3,1
50,2023-07-31,INCH,UNITS OF LENGTH,0,3,2
50,2023-07-31,ACRYLIC,TYPES OF PAINT,1,3,3
50,2023-07-31,FALAFEL,DEEP-FRIED FOOD,2,3,4
50,2023-07-31,YARD,UNITS OF LENGTH,0,4,1
50,2023-07-31,NICK,STARTS OF U.S. COINS,3,4,2
50,2023-07-31,SCHNITZEL,DEEP-FRIED FOOD,2,4,3
50,2023-07-31,TEMPERA,TYPES OF PAINT,1,4,4
51,2023-08-01,MATCH,DATING APPS,1,1,1
51,2023-08-01,HERO,LONG SANDWICHES,0,1,2
51,2023-08-01,BLADE,VAMPIRE MOVIES,2,1,3
51,2023-08-01,DRIVER,ADAMS,3,1,4
51,2023-08-01,GRINDER,LONG SANDWICHES,0,2,1
51,2023-08-01,SCOTT,ADAMS,3,2,2
51,2023-08-01,HINGE,DATING APPS,1,2,3
51,2023-08-01,TWILIGHT,VAMPIRE MOVIES,2,2,4
51,2023-08-01,WEST,ADAMS,3,3,1
51,2023-08-01,TINDER,DATING APPS,1,3,2
51,2023-08-01,ANT,ADAMS,3,3,3
51,2023-08-01,SUB,LONG SANDWICHES,0,3,4
51,2023-08-01,BUMBLE,DATING APPS,1,4,1
51,2023-08-01,LOST BOYS,VAMPIRE MOVIES,2,4,2
51,2023-08-01,HOAGIE,LONG SANDWICHES,0,4,3
51,2023-08-01,NEAR DARK,VAMPIRE MOVIES,2,4,4
52,2023-08-02,RAT,RODENTS,1,1,1
52,2023-08-02,HORN,MUSICAL INSTRUMENTS,2,1,2
52,2023-08-02,SPEAKER,COMPUTER EQUIPMENT,0,1,3
52,2023-08-02,TRIANGLE,MUSICAL INSTRUMENTS,2,1,4
52,2023-08-02,CARP,SYNONYMS FOR COMPLAIN,3,2,1
52,2023-08-02,HARP,MUSICAL INSTRUMENTS,2,2,2
52,2023-08-02,ORGAN,MUSICAL INSTRUMENTS,2,2,3
52,2023-08-02,VOLE,RODENTS,1,2,4
52,2023-08-02,GROUSE,SYNONYMS FOR COMPLAIN,3,3,1
52,2023-08-02,HAMSTER,RODENTS,1,3,2
52,2023-08-02,MOUSE,COMPUTER EQUIPMENT,0,3,3
52,2023-08-02,MONITOR,COMPUTER EQUIPMENT,0,3,4
52,2023-08-02,KEYBOARD,COMPUTER EQUIPMENT,0,4,1
52,2023-08-02,MOAN,SYNONYMS FOR COMPLAIN,3,4,2
52,2023-08-02,GERBIL,RODENTS,1,4,3
52,2023-08-02,GRIPE,SYNONYMS FOR COMPLAIN,3,4,4
53,2023-08-03,HIGH,STONED,1,1,1
53,2023-08-03,PRIDE,ANIMAL GROUP NAMES,0,1,2
53,2023-08-03,CLASS,TAXONOMY RANKS,3,1,3
53,2023-08-03,GOV,AP CLASSES,2,1,4
53,2023-08-03,ORDER,TAXONOMY RANKS,3,2,1
53,2023-08-03,CHEM,AP CLASSES,2,2,2
53,2023-08-03,LIT,STONED,1,2,3
53,2023-08-03,FAMILY,TAXONOMY RANKS,3,2,4
53,2023-08-03,SWARM,ANIMAL GROUP NAMES,0,3,1
53,2023-08-03,DOMAIN,TAXONOMY RANKS,3,3,2
53,2023-08-03,BIO,AP CLASSES,2,3,3
53,2023-08-03,COLONY,ANIMAL GROUP NAMES,0,3,4
53,2023-08-03,BAKED,STONED,1,4,1
53,2023-08-03,STATS,AP CLASSES,2,4,2
53,2023-08-03,HERD,ANIMAL GROUP NAMES,0,4,3
53,2023-08-03,BLAZED,STONED,1,4,4
54,2023-08-04,TOM,CARTOON CATS,1,1,1
54,2023-08-04,ROCKY,___ ROAD,3,1,2
54,2023-08-04,TEMPLE,PLACES FOR WORSHIP,0,1,3
54,2023-08-04,HARRY,PRESIDENTIAL FIRST NAMES,2,1,4
54,2023-08-04,HIGH,___ ROAD,3,2,1
54,2023-08-04,ALTAR,PLACES FOR WORSHIP,0,2,2
54,2023-08-04,SYLVESTER,CARTOON CATS,1,2,3
54,2023-08-04,GROVER,PRESIDENTIAL FIRST NAMES,2,2,4
54,2023-08-04,SILK,___ ROAD,3,3,1
54,2023-08-04,CALVIN,PRESIDENTIAL FIRST NAMES,2,3,2
54,2023-08-04,ABBEY,___ ROAD,3,3,3
54,2023-08-04,GARFIELD,CARTOON CATS,1,3,4
54,2023-08-04,CHESTER,PRESIDENTIAL FIRST NAMES,2,4,1
54,2023-08-04,RELIQUARY,PLACES FOR WORSHIP,0,4,2
54,2023-08-04,FELIX,CARTOON CATS,1,4,3
54,2023-08-04,SHRINE,PLACES FOR WORSHIP,0,4,4
55,2023-08-05,VIOLA,SHAKESPEARE CHARACTERS,2,1,1
55,2023-08-05,TOP,CLASSIC TOYS,0,1,2
55,2023-08-05,GIGGLE,WORDS WITH THREE G’S,1,1,3
55,2023-08-05,MEMORY,___ STICK,3,1,4
55,2023-08-05,EGGNOG,WORDS WITH THREE G’S,1,2,1
55,2023-08-05,BLOCKS,CLASSIC TOYS,0,2,2
55,2023-08-05,SELFIE,___ STICK,3,2,3
55,2023-08-05,PUCK,SHAKESPEARE CHARACTERS,2,2,4
55,2023-08-05,DOLL,CLASSIC TOYS,0,3,1
55,2023-08-05,HOCKEY,___ STICK,3,3,2
55,2023-08-05,DUNCAN,SHAKESPEARE CHARACTERS,2,3,3
55,2023-08-05,LEGGINGS,WORDS WITH THREE G’S,1,3,4
55,2023-08-05,JULIET,SHAKESPEARE CHARACTERS,2,4,1
55,2023-08-05,BAGGAGE,WORDS WITH THREE G’S,1,4,2
55,2023-08-05,YO-YO,CLASSIC TOYS,0,4,3
55,2023-08-05,FISH,___ STICK,3,4,4
56,2023-08-06,PINCH,TOUCHSCREEN GESTURES,2,1,1
56,2023-08-06,SALSA,DANCES,1,1,2
56,2023-08-06,SAVAGE,RAPPERS MINUS NUMBERS,3,1,3
